cluster	ensembl_gene_id	counts	genes_num	genes_names
cl_1834	ENSG00000077782 ENSG00000146648 ENSG00000171094	3	3	ALK
cl_1835	ENSG00000085563 ENSG00000141510 ENSG00000148773	3	3	ABCB1
cl_1835	ENSG00000085563 ENSG00000141510 ENSG00000148773	3	3	TP53
cl_1835	ENSG00000085563 ENSG00000141510 ENSG00000148773	3	3	MKI67
cl_1836	ENSG00000100030 ENSG00000126934 ENSG00000142208 ENSG00000197122	3	4	MAPK1
cl_1836	ENSG00000100030 ENSG00000126934 ENSG00000142208 ENSG00000197122	3	4	MAP2K2
cl_1836	ENSG00000100030 ENSG00000126934 ENSG00000142208 ENSG00000197122	3	4	AKT1
cl_1836	ENSG00000100030 ENSG00000126934 ENSG00000142208 ENSG00000197122	3	4	SRC
cl_1837	ENSG00000017427 ENSG00000100644 ENSG00000142208	3	3	IGF1
cl_1837	ENSG00000017427 ENSG00000100644 ENSG00000142208	3	3	HIF1A
cl_1837	ENSG00000017427 ENSG00000100644 ENSG00000142208	3	3	AKT1
cl_1838	ENSG00000141736 ENSG00000142208 ENSG00000148773	3	3	ERBB2
cl_1838	ENSG00000141736 ENSG00000142208 ENSG00000148773	3	3	AKT1
cl_1838	ENSG00000141736 ENSG00000142208 ENSG00000148773	3	3	MKI67
cl_1839	ENSG00000100030 ENSG00000146648 ENSG00000154229	3	3	MAPK1
cl_1839	ENSG00000100030 ENSG00000146648 ENSG00000154229	3	3	EGFR
cl_1839	ENSG00000100030 ENSG00000146648 ENSG00000154229	3	3	PRKCA
cl_1840	ENSG00000133703 ENSG00000141510 ENSG00000141736 ENSG00000157764	3	4	KRAS
cl_1840	ENSG00000133703 ENSG00000141510 ENSG00000141736 ENSG00000157764	3	4	TP53
cl_1840	ENSG00000133703 ENSG00000141510 ENSG00000141736 ENSG00000157764	3	4	ERBB2
cl_1840	ENSG00000133703 ENSG00000141510 ENSG00000141736 ENSG00000157764	3	4	BRAF
cl_1841	ENSG00000105810 ENSG00000135446 ENSG00000141736 ENSG00000146648 ENSG00000198793	3	5	CDK6
cl_1841	ENSG00000105810 ENSG00000135446 ENSG00000141736 ENSG00000146648 ENSG00000198793	3	5	CDK4
cl_1841	ENSG00000105810 ENSG00000135446 ENSG00000141736 ENSG00000146648 ENSG00000198793	3	5	ERBB2
cl_1841	ENSG00000105810 ENSG00000135446 ENSG00000141736 ENSG00000146648 ENSG00000198793	3	5	EGFR
cl_1841	ENSG00000105810 ENSG00000135446 ENSG00000141736 ENSG00000146648 ENSG00000198793	3	5	MTOR
cl_1842	ENSG00000100030 ENSG00000146648 ENSG00000148773	3	3	MAPK1
cl_1842	ENSG00000100030 ENSG00000146648 ENSG00000148773	3	3	EGFR
cl_1842	ENSG00000100030 ENSG00000146648 ENSG00000148773	3	3	MKI67
cl_1843	ENSG00000087088 ENSG00000100030 ENSG00000143384	3	3	BAX
cl_1843	ENSG00000087088 ENSG00000100030 ENSG00000143384	3	3	MAPK1
cl_1843	ENSG00000087088 ENSG00000100030 ENSG00000143384	3	3	MCL1
cl_1844	ENSG00000135679 ENSG00000136997 ENSG00000141510 ENSG00000147889 ENSG00000174775	3	5	MDM2
cl_1844	ENSG00000135679 ENSG00000136997 ENSG00000141510 ENSG00000147889 ENSG00000174775	3	5	MYC
cl_1844	ENSG00000135679 ENSG00000136997 ENSG00000141510 ENSG00000147889 ENSG00000174775	3	5	TP53
cl_1844	ENSG00000135679 ENSG00000136997 ENSG00000141510 ENSG00000147889 ENSG00000174775	3	5	CDKN2A
cl_1844	ENSG00000135679 ENSG00000136997 ENSG00000141510 ENSG00000147889 ENSG00000174775	3	5	HRAS
cl_1845	ENSG00000141736 ENSG00000142208 ENSG00000177885	3	3	ERBB2
cl_1845	ENSG00000141736 ENSG00000142208 ENSG00000177885	3	3	AKT1
cl_1845	ENSG00000141736 ENSG00000142208 ENSG00000177885	3	3	GRB2
cl_1846	ENSG00000133703 ENSG00000141510 ENSG00000142208	3	3	KRAS
cl_1846	ENSG00000133703 ENSG00000141510 ENSG00000142208	3	3	TP53
cl_1846	ENSG00000133703 ENSG00000141510 ENSG00000142208	3	3	AKT1
cl_1847	ENSG00000135679 ENSG00000136997 ENSG00000141510 ENSG00000147889	3	4	MDM2
cl_1847	ENSG00000135679 ENSG00000136997 ENSG00000141510 ENSG00000147889	3	4	MYC
cl_1847	ENSG00000135679 ENSG00000136997 ENSG00000141510 ENSG00000147889	3	4	TP53
cl_1847	ENSG00000135679 ENSG00000136997 ENSG00000141510 ENSG00000147889	3	4	CDKN2A
cl_1848	ENSG00000141736 ENSG00000142208 ENSG00000187840 ENSG00000198793	3	4	ERBB2
cl_1848	ENSG00000141736 ENSG00000142208 ENSG00000187840 ENSG00000198793	3	4	AKT1
cl_1848	ENSG00000141736 ENSG00000142208 ENSG00000187840 ENSG00000198793	3	4	EIF4EBP1
cl_1848	ENSG00000141736 ENSG00000142208 ENSG00000187840 ENSG00000198793	3	4	MTOR
cl_1849	ENSG00000141736 ENSG00000142208 ENSG00000197122	3	3	ERBB2
cl_1849	ENSG00000141736 ENSG00000142208 ENSG00000197122	3	3	AKT1
cl_1849	ENSG00000141736 ENSG00000142208 ENSG00000197122	3	3	SRC
cl_1850	ENSG00000039068 ENSG00000091831 ENSG00000141510 ENSG00000141736	3	4	CDH1
cl_1850	ENSG00000039068 ENSG00000091831 ENSG00000141510 ENSG00000141736	3	4	ESR1
cl_1850	ENSG00000039068 ENSG00000091831 ENSG00000141510 ENSG00000141736	3	4	TP53
cl_1850	ENSG00000039068 ENSG00000091831 ENSG00000141510 ENSG00000141736	3	4	ERBB2
cl_1851	ENSG00000110092 ENSG00000111276 ENSG00000139687	3	3	CCND1
cl_1851	ENSG00000110092 ENSG00000111276 ENSG00000139687	3	3	CDKN1B
cl_1851	ENSG00000110092 ENSG00000111276 ENSG00000139687	3	3	RB1
cl_1852	ENSG00000100030 ENSG00000126934 ENSG00000171791	3	3	MAPK1
cl_1852	ENSG00000100030 ENSG00000126934 ENSG00000171791	3	3	MAP2K2
cl_1852	ENSG00000100030 ENSG00000126934 ENSG00000171791	3	3	BCL2
cl_1853	ENSG00000017427 ENSG00000110092 ENSG00000136997	3	3	IGF1
cl_1853	ENSG00000017427 ENSG00000110092 ENSG00000136997	3	3	CCND1
cl_1853	ENSG00000017427 ENSG00000110092 ENSG00000136997	3	3	MYC
cl_1854	ENSG00000087088 ENSG00000140443 ENSG00000171791	3	3	BAX
cl_1854	ENSG00000087088 ENSG00000140443 ENSG00000171791	3	3	IGF1R
cl_1854	ENSG00000087088 ENSG00000140443 ENSG00000171791	3	3	BCL2
cl_1855	ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000141510 ENSG00000148773	3	5	CCND1
cl_1855	ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000141510 ENSG00000148773	3	5	CDKN1B
cl_1855	ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000141510 ENSG00000148773	3	5	CDKN1A
cl_1855	ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000141510 ENSG00000148773	3	5	TP53
cl_1855	ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000141510 ENSG00000148773	3	5	MKI67
cl_1856	ENSG00000133703 ENSG00000141510 ENSG00000141646 ENSG00000197122	3	4	KRAS
cl_1856	ENSG00000133703 ENSG00000141510 ENSG00000141646 ENSG00000197122	3	4	TP53
cl_1856	ENSG00000133703 ENSG00000141510 ENSG00000141646 ENSG00000197122	3	4	SMAD4
cl_1856	ENSG00000133703 ENSG00000141510 ENSG00000141646 ENSG00000197122	3	4	SRC
cl_1857	ENSG00000087088 ENSG00000141510 ENSG00000143384 ENSG00000171552	3	4	BAX
cl_1857	ENSG00000087088 ENSG00000141510 ENSG00000143384 ENSG00000171552	3	4	TP53
cl_1857	ENSG00000087088 ENSG00000141510 ENSG00000143384 ENSG00000171552	3	4	MCL1
cl_1857	ENSG00000087088 ENSG00000141510 ENSG00000143384 ENSG00000171552	3	4	BCL2L1
cl_1858	ENSG00000120217 ENSG00000179295 ENSG00000188389	3	3	CD274
cl_1858	ENSG00000120217 ENSG00000179295 ENSG00000188389	3	3	PTPN11
cl_1858	ENSG00000120217 ENSG00000179295 ENSG00000188389	3	3	PDCD1
cl_1859	ENSG00000073756 ENSG00000168036 ENSG00000168610	3	3	PTGS2
cl_1859	ENSG00000073756 ENSG00000168036 ENSG00000168610	3	3	CTNNB1
cl_1859	ENSG00000073756 ENSG00000168036 ENSG00000168610	3	3	STAT3
cl_1860	ENSG00000120217 ENSG00000171862 ENSG00000188389	3	3	CD274
cl_1860	ENSG00000120217 ENSG00000171862 ENSG00000188389	3	3	PTEN
cl_1860	ENSG00000120217 ENSG00000171862 ENSG00000188389	3	3	PDCD1
cl_1861	ENSG00000133703 ENSG00000141510 ENSG00000141646 ENSG00000168036	3	4	KRAS
cl_1861	ENSG00000133703 ENSG00000141510 ENSG00000141646 ENSG00000168036	3	4	TP53
cl_1861	ENSG00000133703 ENSG00000141510 ENSG00000141646 ENSG00000168036	3	4	SMAD4
cl_1861	ENSG00000133703 ENSG00000141510 ENSG00000141646 ENSG00000168036	3	4	CTNNB1
cl_1862	ENSG00000087088 ENSG00000141510 ENSG00000142208 ENSG00000171862	3	4	BAX
cl_1862	ENSG00000087088 ENSG00000141510 ENSG00000142208 ENSG00000171862	3	4	TP53
cl_1862	ENSG00000087088 ENSG00000141510 ENSG00000142208 ENSG00000171862	3	4	AKT1
cl_1862	ENSG00000087088 ENSG00000141510 ENSG00000142208 ENSG00000171862	3	4	PTEN
cl_1863	ENSG00000087088 ENSG00000141510 ENSG00000142208 ENSG00000171791 ENSG00000171862	3	5	BAX
cl_1863	ENSG00000087088 ENSG00000141510 ENSG00000142208 ENSG00000171791 ENSG00000171862	3	5	TP53
cl_1863	ENSG00000087088 ENSG00000141510 ENSG00000142208 ENSG00000171791 ENSG00000171862	3	5	AKT1
cl_1863	ENSG00000087088 ENSG00000141510 ENSG00000142208 ENSG00000171791 ENSG00000171862	3	5	BCL2
cl_1863	ENSG00000087088 ENSG00000141510 ENSG00000142208 ENSG00000171791 ENSG00000171862	3	5	PTEN
cl_1864	ENSG00000105810 ENSG00000135446 ENSG00000142208 ENSG00000198793	3	4	CDK6
cl_1864	ENSG00000105810 ENSG00000135446 ENSG00000142208 ENSG00000198793	3	4	CDK4
cl_1864	ENSG00000105810 ENSG00000135446 ENSG00000142208 ENSG00000198793	3	4	AKT1
cl_1864	ENSG00000105810 ENSG00000135446 ENSG00000142208 ENSG00000198793	3	4	MTOR
cl_1865	ENSG00000120217 ENSG00000168036 ENSG00000188389	3	3	CD274
cl_1865	ENSG00000120217 ENSG00000168036 ENSG00000188389	3	3	CTNNB1
cl_1865	ENSG00000120217 ENSG00000168036 ENSG00000188389	3	3	PDCD1
cl_1866	ENSG00000017427 ENSG00000112715 ENSG00000138685	3	3	IGF1
cl_1866	ENSG00000017427 ENSG00000112715 ENSG00000138685	3	3	VEGFA
cl_1866	ENSG00000017427 ENSG00000112715 ENSG00000138685	3	3	FGF2
cl_1867	ENSG00000100030 ENSG00000146648 ENSG00000198793	3	3	MAPK1
cl_1867	ENSG00000100030 ENSG00000146648 ENSG00000198793	3	3	EGFR
cl_1867	ENSG00000100030 ENSG00000146648 ENSG00000198793	3	3	MTOR
cl_1868	ENSG00000100030 ENSG00000126934 ENSG00000146648	3	3	MAPK1
cl_1868	ENSG00000100030 ENSG00000126934 ENSG00000146648	3	3	MAP2K2
cl_1868	ENSG00000100030 ENSG00000126934 ENSG00000146648	3	3	EGFR
cl_1869	ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000139687 ENSG00000141510 ENSG00000147889	3	6	CCND1
cl_1869	ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000139687 ENSG00000141510 ENSG00000147889	3	6	CDKN1B
cl_1869	ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000139687 ENSG00000141510 ENSG00000147889	3	6	CDKN1A
cl_1869	ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000139687 ENSG00000141510 ENSG00000147889	3	6	RB1
cl_1869	ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000139687 ENSG00000141510 ENSG00000147889	3	6	TP53
cl_1869	ENSG00000110092 ENSG00000111276 ENSG00000124762 ENSG00000139687 ENSG00000141510 ENSG00000147889	3	6	CDKN2A
cl_1870	ENSG00000111276 ENSG00000124762 ENSG00000139687 ENSG00000141510	3	4	CDKN1B
cl_1870	ENSG00000111276 ENSG00000124762 ENSG00000139687 ENSG00000141510	3	4	CDKN1A
cl_1870	ENSG00000111276 ENSG00000124762 ENSG00000139687 ENSG00000141510	3	4	RB1
cl_1870	ENSG00000111276 ENSG00000124762 ENSG00000139687 ENSG00000141510	3	4	TP53
cl_1871	ENSG00000077782 ENSG00000112715 ENSG00000128052 ENSG00000138685	3	4	FGFR1
cl_1871	ENSG00000077782 ENSG00000112715 ENSG00000128052 ENSG00000138685	3	4	VEGFA
cl_1871	ENSG00000077782 ENSG00000112715 ENSG00000128052 ENSG00000138685	3	4	KDR
cl_1871	ENSG00000077782 ENSG00000112715 ENSG00000128052 ENSG00000138685	3	4	FGF2
cl_1872	ENSG00000120217 ENSG00000133703 ENSG00000146648 ENSG00000188389	3	4	CD274
cl_1872	ENSG00000120217 ENSG00000133703 ENSG00000146648 ENSG00000188389	3	4	KRAS
cl_1872	ENSG00000120217 ENSG00000133703 ENSG00000146648 ENSG00000188389	3	4	EGFR
cl_1872	ENSG00000120217 ENSG00000133703 ENSG00000146648 ENSG00000188389	3	4	PDCD1
cl_1873	ENSG00000087088 ENSG00000133703 ENSG00000141510	3	3	BAX
cl_1873	ENSG00000087088 ENSG00000133703 ENSG00000141510	3	3	KRAS
cl_1873	ENSG00000087088 ENSG00000133703 ENSG00000141510	3	3	TP53
cl_1874	ENSG00000087088 ENSG00000136997 ENSG00000143384 ENSG00000171791	3	4	BAX
cl_1874	ENSG00000087088 ENSG00000136997 ENSG00000143384 ENSG00000171791	3	4	MYC
cl_1874	ENSG00000087088 ENSG00000136997 ENSG00000143384 ENSG00000171791	3	4	MCL1
cl_1874	ENSG00000087088 ENSG00000136997 ENSG00000143384 ENSG00000171791	3	4	BCL2
cl_1875	ENSG00000091831 ENSG00000112715 ENSG00000128052	3	3	ESR1
cl_1875	ENSG00000091831 ENSG00000112715 ENSG00000128052	3	3	VEGFA
cl_1875	ENSG00000091831 ENSG00000112715 ENSG00000128052	3	3	KDR
cl_1876	ENSG00000085563 ENSG00000141736 ENSG00000146648	3	3	ABCB1
cl_1876	ENSG00000085563 ENSG00000141736 ENSG00000146648	3	3	ERBB2
cl_1876	ENSG00000085563 ENSG00000141736 ENSG00000146648	3	3	EGFR
cl_1877	ENSG00000017427 ENSG00000096968 ENSG00000140443	3	3	IGF1
cl_1877	ENSG00000017427 ENSG00000096968 ENSG00000140443	3	3	JAK2
cl_1877	ENSG00000017427 ENSG00000096968 ENSG00000140443	3	3	IGF1R
cl_1878	ENSG00000141736 ENSG00000146648 ENSG00000203747	3	3	ERBB2
cl_1878	ENSG00000141736 ENSG00000146648 ENSG00000203747	3	3	EGFR
cl_1878	ENSG00000141736 ENSG00000146648 ENSG00000203747	3	3	FCGR3A
cl_1879	ENSG00000119772 ENSG00000124762 ENSG00000147889	3	3	DNMT3A
cl_1879	ENSG00000119772 ENSG00000124762 ENSG00000147889	3	3	CDKN1A
cl_1879	ENSG00000119772 ENSG00000124762 ENSG00000147889	3	3	CDKN2A
cl_1880	ENSG00000017427 ENSG00000096717 ENSG00000141510	3	3	IGF1
cl_1880	ENSG00000017427 ENSG00000096717 ENSG00000141510	3	3	SIRT1
cl_1880	ENSG00000017427 ENSG00000096717 ENSG00000141510	3	3	TP53
cl_1881	ENSG00000039068 ENSG00000150093 ENSG00000197122	3	3	CDH1
cl_1881	ENSG00000039068 ENSG00000150093 ENSG00000197122	3	3	ITGB1
cl_1881	ENSG00000039068 ENSG00000150093 ENSG00000197122	3	3	SRC
cl_1882	ENSG00000077782 ENSG00000134853 ENSG00000157404 ENSG00000165731	3	4	FGFR1
cl_1882	ENSG00000077782 ENSG00000134853 ENSG00000157404 ENSG00000165731	3	4	PDGFRA
cl_1882	ENSG00000077782 ENSG00000134853 ENSG00000157404 ENSG00000165731	3	4	KIT
cl_1882	ENSG00000077782 ENSG00000134853 ENSG00000157404 ENSG00000165731	3	4	RET
cl_1883	ENSG00000087088 ENSG00000134323 ENSG00000171791	3	3	BAX
cl_1883	ENSG00000087088 ENSG00000134323 ENSG00000171791	3	3	MYCN
cl_1883	ENSG00000087088 ENSG00000134323 ENSG00000171791	3	3	BCL2
cl_1884	ENSG00000039068 ENSG00000150093 ENSG00000168036	3	3	CDH1
cl_1884	ENSG00000039068 ENSG00000150093 ENSG00000168036	3	3	ITGB1
cl_1884	ENSG00000039068 ENSG00000150093 ENSG00000168036	3	3	CTNNB1
cl_1885	ENSG00000097007 ENSG00000142208 ENSG00000171862	3	3	ABL1
cl_1885	ENSG00000097007 ENSG00000142208 ENSG00000171862	3	3	AKT1
cl_1885	ENSG00000097007 ENSG00000142208 ENSG00000171862	3	3	PTEN
cl_1886	ENSG00000039068 ENSG00000091831 ENSG00000171862	3	3	CDH1
cl_1886	ENSG00000039068 ENSG00000091831 ENSG00000171862	3	3	ESR1
cl_1886	ENSG00000039068 ENSG00000091831 ENSG00000171862	3	3	PTEN
cl_1887	ENSG00000111276 ENSG00000124762 ENSG00000141510 ENSG00000171791	3	4	CDKN1B
cl_1887	ENSG00000111276 ENSG00000124762 ENSG00000141510 ENSG00000171791	3	4	CDKN1A
cl_1887	ENSG00000111276 ENSG00000124762 ENSG00000141510 ENSG00000171791	3	4	TP53
cl_1887	ENSG00000111276 ENSG00000124762 ENSG00000141510 ENSG00000171791	3	4	BCL2
cl_1888	ENSG00000135446 ENSG00000142208 ENSG00000198793	3	3	CDK4
cl_1888	ENSG00000135446 ENSG00000142208 ENSG00000198793	3	3	AKT1
cl_1888	ENSG00000135446 ENSG00000142208 ENSG00000198793	3	3	MTOR
cl_1889	ENSG00000091831 ENSG00000131759 ENSG00000171791	3	3	ESR1
cl_1889	ENSG00000091831 ENSG00000131759 ENSG00000171791	3	3	RARA
cl_1889	ENSG00000091831 ENSG00000131759 ENSG00000171791	3	3	BCL2
cl_1890	ENSG00000087088 ENSG00000135446 ENSG00000171552 ENSG00000171791	3	4	BAX
cl_1890	ENSG00000087088 ENSG00000135446 ENSG00000171552 ENSG00000171791	3	4	CDK4
cl_1890	ENSG00000087088 ENSG00000135446 ENSG00000171552 ENSG00000171791	3	4	BCL2L1
cl_1890	ENSG00000087088 ENSG00000135446 ENSG00000171552 ENSG00000171791	3	4	BCL2
cl_1891	ENSG00000110092 ENSG00000111276 ENSG00000171862	3	3	CCND1
cl_1891	ENSG00000110092 ENSG00000111276 ENSG00000171862	3	3	CDKN1B
cl_1891	ENSG00000110092 ENSG00000111276 ENSG00000171862	3	3	PTEN
cl_1892	ENSG00000087088 ENSG00000135679 ENSG00000136997 ENSG00000141510 ENSG00000148773 ENSG00000171791	3	6	BAX
cl_1892	ENSG00000087088 ENSG00000135679 ENSG00000136997 ENSG00000141510 ENSG00000148773 ENSG00000171791	3	6	MDM2
cl_1892	ENSG00000087088 ENSG00000135679 ENSG00000136997 ENSG00000141510 ENSG00000148773 ENSG00000171791	3	6	MYC
cl_1892	ENSG00000087088 ENSG00000135679 ENSG00000136997 ENSG00000141510 ENSG00000148773 ENSG00000171791	3	6	TP53
cl_1892	ENSG00000087088 ENSG00000135679 ENSG00000136997 ENSG00000141510 ENSG00000148773 ENSG00000171791	3	6	MKI67
cl_1892	ENSG00000087088 ENSG00000135679 ENSG00000136997 ENSG00000141510 ENSG00000148773 ENSG00000171791	3	6	BCL2
cl_1893	ENSG00000141736 ENSG00000146648 ENSG00000151694	3	3	ERBB2
cl_1893	ENSG00000141736 ENSG00000146648 ENSG00000151694	3	3	EGFR
cl_1893	ENSG00000141736 ENSG00000146648 ENSG00000151694	3	3	ADAM17
cl_1894	ENSG00000120217 ENSG00000133703 ENSG00000143924 ENSG00000146648 ENSG00000171094 ENSG00000188389	3	6	CD274
cl_1894	ENSG00000120217 ENSG00000133703 ENSG00000143924 ENSG00000146648 ENSG00000171094 ENSG00000188389	3	6	KRAS
cl_1894	ENSG00000120217 ENSG00000133703 ENSG00000143924 ENSG00000146648 ENSG00000171094 ENSG00000188389	3	6	EML4
cl_1894	ENSG00000120217 ENSG00000133703 ENSG00000143924 ENSG00000146648 ENSG00000171094 ENSG00000188389	3	6	EGFR
cl_1894	ENSG00000120217 ENSG00000133703 ENSG00000143924 ENSG00000146648 ENSG00000171094 ENSG00000188389	3	6	ALK
cl_1894	ENSG00000120217 ENSG00000133703 ENSG00000143924 ENSG00000146648 ENSG00000171094 ENSG00000188389	3	6	PDCD1
cl_1895	ENSG00000100030 ENSG00000143384 ENSG00000171552 ENSG00000171791	3	4	MAPK1
cl_1895	ENSG00000100030 ENSG00000143384 ENSG00000171552 ENSG00000171791	3	4	MCL1
cl_1895	ENSG00000100030 ENSG00000143384 ENSG00000171552 ENSG00000171791	3	4	BCL2L1
cl_1895	ENSG00000100030 ENSG00000143384 ENSG00000171552 ENSG00000171791	3	4	BCL2
cl_1896	ENSG00000141736 ENSG00000143924 ENSG00000171094	3	3	ERBB2
cl_1896	ENSG00000141736 ENSG00000143924 ENSG00000171094	3	3	EML4
cl_1896	ENSG00000141736 ENSG00000143924 ENSG00000171094	3	3	ALK
cl_1897	ENSG00000085563 ENSG00000142208 ENSG00000198793	3	3	ABCB1
cl_1897	ENSG00000085563 ENSG00000142208 ENSG00000198793	3	3	AKT1
cl_1897	ENSG00000085563 ENSG00000142208 ENSG00000198793	3	3	MTOR
cl_1898	ENSG00000110092 ENSG00000111276 ENSG00000141510 ENSG00000168036	3	4	CCND1
cl_1898	ENSG00000110092 ENSG00000111276 ENSG00000141510 ENSG00000168036	3	4	CDKN1B
cl_1898	ENSG00000110092 ENSG00000111276 ENSG00000141510 ENSG00000168036	3	4	TP53
cl_1898	ENSG00000110092 ENSG00000111276 ENSG00000141510 ENSG00000168036	3	4	CTNNB1
cl_1899	ENSG00000141736 ENSG00000146648 ENSG00000148400	3	3	ERBB2
cl_1899	ENSG00000141736 ENSG00000146648 ENSG00000148400	3	3	EGFR
cl_1899	ENSG00000141736 ENSG00000146648 ENSG00000148400	3	3	NOTCH1
cl_1900	ENSG00000085563 ENSG00000142208 ENSG00000171862 ENSG00000198793	3	4	ABCB1
cl_1900	ENSG00000085563 ENSG00000142208 ENSG00000171862 ENSG00000198793	3	4	AKT1
cl_1900	ENSG00000085563 ENSG00000142208 ENSG00000171862 ENSG00000198793	3	4	PTEN
cl_1900	ENSG00000085563 ENSG00000142208 ENSG00000171862 ENSG00000198793	3	4	MTOR
cl_1901	ENSG00000085563 ENSG00000142208 ENSG00000146648	3	3	ABCB1
cl_1901	ENSG00000085563 ENSG00000142208 ENSG00000146648	3	3	AKT1
cl_1901	ENSG00000085563 ENSG00000142208 ENSG00000146648	3	3	EGFR
cl_1902	ENSG00000100030 ENSG00000142208 ENSG00000187840 ENSG00000198793	3	4	MAPK1
cl_1902	ENSG00000100030 ENSG00000142208 ENSG00000187840 ENSG00000198793	3	4	AKT1
cl_1902	ENSG00000100030 ENSG00000142208 ENSG00000187840 ENSG00000198793	3	4	EIF4EBP1
cl_1902	ENSG00000100030 ENSG00000142208 ENSG00000187840 ENSG00000198793	3	4	MTOR
cl_1903	ENSG00000091831 ENSG00000110092 ENSG00000135446 ENSG00000139687	3	4	ESR1
cl_1903	ENSG00000091831 ENSG00000110092 ENSG00000135446 ENSG00000139687	3	4	CCND1
cl_1903	ENSG00000091831 ENSG00000110092 ENSG00000135446 ENSG00000139687	3	4	CDK4
cl_1903	ENSG00000091831 ENSG00000110092 ENSG00000135446 ENSG00000139687	3	4	RB1
cl_1904	ENSG00000110092 ENSG00000111276 ENSG00000147889	3	3	CCND1
cl_1904	ENSG00000110092 ENSG00000111276 ENSG00000147889	3	3	CDKN1B
cl_1904	ENSG00000110092 ENSG00000111276 ENSG00000147889	3	3	CDKN2A
cl_1905	ENSG00000077782 ENSG00000128052 ENSG00000134853	3	3	FGFR1
cl_1905	ENSG00000077782 ENSG00000128052 ENSG00000134853	3	3	KDR
cl_1905	ENSG00000077782 ENSG00000128052 ENSG00000134853	3	3	PDGFRA
cl_1906	ENSG00000044574 ENSG00000142208 ENSG00000171862	3	3	HSPA5
cl_1906	ENSG00000044574 ENSG00000142208 ENSG00000171862	3	3	AKT1
cl_1906	ENSG00000044574 ENSG00000142208 ENSG00000171862	3	3	PTEN
cl_1907	ENSG00000100030 ENSG00000142208 ENSG00000179295	3	3	MAPK1
cl_1907	ENSG00000100030 ENSG00000142208 ENSG00000179295	3	3	AKT1
cl_1907	ENSG00000100030 ENSG00000142208 ENSG00000179295	3	3	PTPN11
cl_1908	ENSG00000133703 ENSG00000141510 ENSG00000157764 ENSG00000171862	3	4	KRAS
cl_1908	ENSG00000133703 ENSG00000141510 ENSG00000157764 ENSG00000171862	3	4	TP53
cl_1908	ENSG00000133703 ENSG00000141510 ENSG00000157764 ENSG00000171862	3	4	BRAF
cl_1908	ENSG00000133703 ENSG00000141510 ENSG00000157764 ENSG00000171862	3	4	PTEN
cl_1909	ENSG00000110092 ENSG00000125538 ENSG00000141510	3	3	CCND1
cl_1909	ENSG00000110092 ENSG00000125538 ENSG00000141510	3	3	IL1B
cl_1909	ENSG00000110092 ENSG00000125538 ENSG00000141510	3	3	TP53
cl_1910	ENSG00000039068 ENSG00000110092 ENSG00000136997 ENSG00000168036 ENSG00000197122	3	5	CDH1
cl_1910	ENSG00000039068 ENSG00000110092 ENSG00000136997 ENSG00000168036 ENSG00000197122	3	5	CCND1
cl_1910	ENSG00000039068 ENSG00000110092 ENSG00000136997 ENSG00000168036 ENSG00000197122	3	5	MYC
cl_1910	ENSG00000039068 ENSG00000110092 ENSG00000136997 ENSG00000168036 ENSG00000197122	3	5	CTNNB1
cl_1910	ENSG00000039068 ENSG00000110092 ENSG00000136997 ENSG00000168036 ENSG00000197122	3	5	SRC
cl_1911	ENSG00000100030 ENSG00000107643 ENSG00000126934 ENSG00000143799	3	4	MAPK1
cl_1911	ENSG00000100030 ENSG00000107643 ENSG00000126934 ENSG00000143799	3	4	MAPK8
cl_1911	ENSG00000100030 ENSG00000107643 ENSG00000126934 ENSG00000143799	3	4	MAP2K2
cl_1911	ENSG00000100030 ENSG00000107643 ENSG00000126934 ENSG00000143799	3	4	PARP1
cl_1912	ENSG00000082701 ENSG00000146648 ENSG00000168036	3	3	GSK3B
cl_1912	ENSG00000082701 ENSG00000146648 ENSG00000168036	3	3	EGFR
cl_1912	ENSG00000082701 ENSG00000146648 ENSG00000168036	3	3	CTNNB1
cl_1913	ENSG00000143384 ENSG00000146648 ENSG00000171552 ENSG00000171791	3	4	MCL1
cl_1913	ENSG00000143384 ENSG00000146648 ENSG00000171552 ENSG00000171791	3	4	EGFR
cl_1913	ENSG00000143384 ENSG00000146648 ENSG00000171552 ENSG00000171791	3	4	BCL2L1
cl_1913	ENSG00000143384 ENSG00000146648 ENSG00000171552 ENSG00000171791	3	4	BCL2
cl_1914	ENSG00000082701 ENSG00000148516 ENSG00000168036	3	3	GSK3B
cl_1914	ENSG00000082701 ENSG00000148516 ENSG00000168036	3	3	ZEB1
cl_1914	ENSG00000082701 ENSG00000148516 ENSG00000168036	3	3	CTNNB1
cl_1915	ENSG00000082701 ENSG00000148773 ENSG00000168036	3	3	GSK3B
cl_1915	ENSG00000082701 ENSG00000148773 ENSG00000168036	3	3	MKI67
